	Protein1	Protein2	spearman_erythrocyte	Spearman_all	Pearson_all
959	O97245	Q8IE66	-0.6904761904761906	0.391304347826087	0.04186428110354863
960	C0H5C2	K7NTP5	0.6666666666666669	0.8320158102766799	0.8370529029897333
961	Q8IAR3	Q8IBI3	0.9761904761904763	0.8913043478260869	0.9809048207467173
962	C0H5C2	C6KT18	-0.9285714285714287	-0.23023715415019763	0.6290295950661678
963	C0H5H0	Q8I0V2	-0.023809523809523815	0.5316205533596838	0.8427282670732261
964	Q8I487	Q8IBY4	0.09523809523809526	0.383399209486166	0.01961855898997382
965	Q8I1V1	Q8IDB0	0.04761904761904763	0.20553359683794467	0.7367138857549848
966	Q8I3A1	Q8I467	0.523809523809524	0.5563241106719368	0.9188737590942178
967	Q8IB24	Q8IIA2	0.7142857142857144	0.8310276679841897	0.9607276370527286
968	Q8I3Y6	Q8IBR6	1.0	0.8191699604743082	0.9894879036018946
969	Q8I5H4	Q8IIV1	-0.7619047619047621	-0.1798418972332016	0.6149460903043817
970	Q8I0P6	Q8IIU8	0.9285714285714287	0.9120553359683794	0.9945299804095931
971	Q8IFM9	Q9TY99	-0.7380952380952381	-0.30830039525691705	-0.014260789415118512
972	Q7KQL5	Q8I2X4	0.4285714285714286	0.33102766798418976	0.9565287818941618
973	Q8IDB0	Q8IJ34	0.880952380952381	0.9110671936758895	0.9822291648501622
974	C0H4A6	C0H5C2	0.9523809523809524	0.9278656126482213	0.9966721588633229
975	C0H5C2	Q8IBY4	0.9285714285714287	0.9426877470355731	0.9959606297749235
976	A0A5K1K8Y8	Q8IIV2	-0.2380952380952381	-0.043478260869565216	0.5285088629510966
977	C0H5I7	C6KST3	0.2380952380952381	0.5385375494071146	0.7467702985437937
978	Q8IBY4	Q9TY99	0.6666666666666669	0.874505928853755	0.6567741537242313
979	Q8IB24	Q8ILK3	0.880952380952381	0.8102766798418973	0.9368971813237366
980	Q8IBY4	Q8IIB4	0.9523809523809524	0.8932806324110673	0.9896075279928005
981	Q8I2F2	Q8IIX5	0.880952380952381	0.8349802371541503	0.5827982263970652
982	O96220	Q8IDZ8	0.9047619047619048	0.8092885375494071	0.9562109322879546
983	Q8IJC6	Q8IJV6	0.7142857142857144	0.8260869565217392	0.9717421173553852
984	Q76NM3	Q8I5P5	0.7380952380952381	0.874505928853755	0.9262066089893205
985	O77381	Q8I3R0	0.9761904761904763	0.9120553359683794	0.9877603075195271
986	Q8ID43	Q8IL58	0.30952380952380953	0.33498023715415026	0.8708707799083386
987	Q8IIJ6	Q8IJW0	0.7857142857142858	0.790513833992095	0.976542900535835
988	Q76NN6	Q8IBR6	-0.09523809523809526	0.3201581027667984	0.969923675235602
989	Q8IEA6	Q8IFP3	0.2380952380952381	0.4505928853754941	0.8517531191261469
990	C0H4A6	Q8IL58	0.7857142857142858	0.7845849802371542	0.9492773623428781
991	O77381	Q8IK83	0.3333333333333334	-0.6284584980237155	-0.38096130641018344
992	Q7K6A9	Q8IJM0	0.9761904761904763	0.9654150197628459	0.9964412082528433
993	Q8I0X1	Q8I5B6	0.5000000000000001	0.6205533596837945	0.8644539499342334
994	C0H4C7	Q8IK90	0.880952380952381	0.8586956521739131	0.9701723979387756
995	Q8I3T8	Q8I431	1.0	0.9466403162055337	0.9978980003619893
996	Q6ZMA7	Q8IIM8	-0.28571428571428575	0.3231225296442688	0.9418640440101006
997	Q8IAX8	Q8IL58	0.2380952380952381	0.7055335968379446	0.9502539933454317
998	Q8IC05	Q8IKF0	0.7380952380952381	0.7183794466403163	0.9705799673659352
999	Q8ILA1	Q8ILZ1	0.4285714285714286	0.15217391304347824	-0.058609902562396676
1000	C6KSV2	Q8II43	0.5000000000000001	0.7697628458498025	0.9395805160574822
1001	Q8I0U8	Q8II72	-0.3333333333333334	-0.04150197628458498	0.27093152490160366
1002	A0A5K1K8V8	Q8IIB4	0.9761904761904763	0.9278656126482213	0.987324410263134
1003	Q8IDG2	Q8IKC9	0.9761904761904763	0.9654150197628459	0.9682643166494341
1004	K7NTP5	Q8IIB4	0.30952380952380953	0.5849802371541503	0.8287184616553558
1005	Q8IE10	Q8ILI2	0.7857142857142858	0.6541501976284586	0.8857737928043626
1006	Q8IKM5	Q8ILK3	0.9761904761904763	0.7460474308300395	0.941071333961279
1007	O77323	Q8I2X4	0.28571428571428575	0.5810276679841897	0.5711125336850271
1008	Q6ZLZ9	Q8IJW0	0.7857142857142858	0.8567193675889329	0.9847789047643234
1009	A0A144A3N9	Q76NM3	0.4761904761904762	0.8043478260869565	0.7549088730370108
1010	Q8IIB4	Q8IKM5	0.9761904761904763	0.8962450592885376	0.9896690566013088
1011	Q8I0U8	Q8I492	-0.5714285714285715	-0.2223320158102767	0.02424573651895725
1012	Q8I5H2	Q8I608	-0.6428571428571429	0.14624505928853757	0.7976141966479745
1013	Q8IHN4	Q8IIV1	0.2380952380952381	0.5454545454545454	0.2817283321861063
1014	C0H4V6	Q76NN6	-0.19047619047619052	0.2707509881422925	0.9815053249578639
1015	Q8IJ34	Q8IJN7	0.9047619047619048	0.9673913043478262	0.9824072602508136
1016	Q8IJF6	Q9TY99	0.6666666666666669	0.7895256916996048	0.5701082599203647
1017	A0A5K1K7U1	Q7K6A9	1.0	0.9436758893280633	0.9966454053371081
1018	Q8I5C4	Q8IK90	0.4047619047619048	0.8112648221343874	0.810580401721331
1019	Q8I1V1	Q8IEQ1	1.0	0.824110671936759	0.9895201958240119
1020	C0H5H0	Q8IKS0	-0.523809523809524	0.20355731225296442	-0.0831422512300739
1021	A0A143ZY58	Q8I1S0	0.9047619047619048	0.7411067193675891	0.9829339589132394
1022	Q6ZMA8	Q8ILL3	0.8095238095238096	0.9249011857707511	0.9655551815427296
1023	Q76NN6	Q8ILB6	-0.4523809523809524	0.325098814229249	0.8037518730065765
1024	C0H5H0	Q8IIF0	-0.8333333333333335	-0.044466403162055336	0.4594991029379329
1025	C6KST5	Q8IK90	0.38095238095238104	0.7302371541501976	0.7883054638038212
1026	Q8IAX8	Q8ILL2	0.4523809523809524	0.8191699604743082	0.9688225165377073
1027	Q8I463	Q8IC05	0.6904761904761906	0.8201581027667983	0.928251821956455
1028	C0H5I7	Q8IKW5	0.880952380952381	0.9318181818181819	0.9837615056162301
1029	A0A144A1R5	Q8IC05	-0.523809523809524	-0.17490118577075098	0.4136793000924004
1030	Q8IDB0	Q8IE10	0.9285714285714287	0.7470355731225298	0.9371399774662548
1031	Q8IC05	Q8IKP1	-0.1666666666666667	0.45652173913043476	0.7983150299838074
1032	O77381	Q8IAX8	0.6190476190476191	0.9249011857707511	0.9791402656178227
1033	O00806	Q8I0P6	0.9047619047619048	0.8171936758893281	0.9948341924367954
1034	Q8I0P6	Q8IFM9	-0.14285714285714288	0.09881422924901187	0.5584228808659872
1035	Q8I3X4	Q8I5B6	0.6904761904761906	0.5306324110671937	0.8633890548814245
1036	Q7K6A9	Q8IJA0	0.9523809523809524	0.8853754940711462	0.9943047175717432
1037	Q8IBY4	Q8IJX8	0.4761904761904762	0.8715415019762847	0.9749561542758759
1038	Q8I2X4	Q8I3I6	0.4761904761904762	0.6146245059288538	0.9763641131972987
1039	Q8I3T8	Q8IIB4	0.9047619047619048	0.7707509881422924	0.9849792105156325
1040	Q8IIV2	Q8IJX3	-0.4285714285714286	-0.12450592885375496	0.5242717672913769
1041	Q6ZMA8	Q76NM6	0.6666666666666669	0.8092885375494071	0.9696974337528588
1042	O97245	Q8IE67	0.0	0.021739130434782608	0.6623064097448483
1043	Q8IEK3	Q8IJM0	0.7380952380952381	0.7598814229249011	0.992018967270093
1044	Q8I0X1	Q8IEJ6	0.9523809523809524	0.9308300395256918	0.9937688968388707
1045	Q8IC01	Q8IKW5	0.7619047619047621	0.7322134387351779	0.9764982189537785
1046	Q8III6	Q8IJW0	0.6190476190476191	0.7144268774703557	0.5340775312236846
1047	Q8I0P6	Q8IKH8	0.9047619047619048	0.7924901185770751	0.989893546749357
1048	C6KT23	O00806	0.8333333333333335	0.8942687747035574	0.9947698596086874
1049	Q8IAX5	Q8IBY4	0.9523809523809524	0.9654150197628459	0.9962767018831398
1050	Q8IJC6	Q8IL02	0.9761904761904763	0.9209486166007905	0.9909497408719907
1051	C0H5H0	Q8I2Q0	-0.8095238095238096	0.208498023715415	0.39923513656725806
1052	Q8IDR9	Q8IJN7	0.7380952380952381	0.8231225296442688	0.9271950148064405
1053	O77312	Q8I3M5	-0.11904761904761905	0.6521739130434783	0.9302358391279346
1054	C0H5H0	K7NTP5	0.04761904761904763	0.0800395256916996	0.2631285559364685
1055	O77381	O97319	0.6428571428571429	0.8369565217391305	0.8995444571830341
1056	Q76NM3	Q8I566	-0.023809523809523815	0.15415019762845852	0.7184573078684497
1057	K7NTP5	Q8I3R0	0.5000000000000001	0.7104743083003953	0.8072711643558019
1058	Q8IIV1	Q8IL02	-0.5000000000000001	-0.2341897233201581	0.5116323569302945
1059	O97282	Q8IKC9	0.38095238095238104	0.7213438735177865	0.687987166543943
1060	O97313	Q8I0P6	0.9285714285714287	0.8023715415019764	0.9924781711542078
1061	C6KST5	Q8II24	0.9523809523809524	0.941699604743083	0.9766440181634335
1062	Q8I4T3	Q8IJ76	-0.6666666666666669	0.10474308300395258	-0.0992680248036232
1063	Q76NM3	Q8IC01	0.880952380952381	0.8596837944664032	0.9759417361197862
1064	Q8IBN4	Q8IM15	-0.523809523809524	0.34980237154150196	0.25083136600286393
1065	O97249	Q8I0V4	0.4523809523809524	0.5563241106719368	0.8250920425081065
1066	Q8IFP2	Q8IJC6	0.6904761904761906	0.8764822134387351	0.9423540012267138
1067	O77396	Q8IJW0	0.9761904761904763	0.8804347826086957	0.9903283237290601
1068	Q8IIM8	Q8IIV2	-0.11904761904761905	0.5187747035573123	0.809685330259033
1069	Q8ID43	Q8IKK7	0.5952380952380953	0.3577075098814229	0.9391655582447609
1070	Q6ZMA8	Q8IE84	0.8333333333333335	0.941699604743083	0.9654777122899475
1071	C0H5H0	Q8IM24	-0.7065994945288228	0.17391304347826086	-0.029509551522926503
1072	Q76NN6	Q7KQK0	-0.19047619047619052	-0.08794466403162056	0.6447006173934104
1073	Q8IC05	Q8IKM5	0.8095238095238096	0.7420948616600791	0.9723021152942766
1074	Q8IIX0	Q8IKK7	0.5952380952380953	0.9219367588932808	0.933388622362972
1075	K7NTP5	Q8IJX8	0.30952380952380953	0.724308300395257	0.7987546802828082
1076	Q7KQL9	Q7KQM0	0.14285714285714288	0.30830039525691705	0.9452990149150945
1077	Q8IEQ1	Q8ILI2	-0.11904761904761905	0.5395256916996047	0.7204801910774488
1078	Q8I6T3	Q8IDG2	1.0	0.9258893280632412	0.9944083368042564
1079	Q7K6A9	Q8I6T3	0.9761904761904763	0.8438735177865613	0.994609041743443
1080	Q8IFP3	Q8II24	-0.4523809523809524	0.25395256916996045	0.5266048300225983
1081	C0H5H0	Q8IDR9	0.11904761904761905	0.46047430830039526	0.6678376471587275
1082	C6KTA4	Q8IAX5	0.5000000000000001	0.8606719367588934	0.9694829072423528
1083	A0A5K1K8H7	Q8I3W9	0.5714285714285715	0.6521739130434783	0.9705163361896432
1084	C0H5H0	Q8I3I6	0.7380952380952381	0.7351778656126482	0.947451133498595
1085	Q8I490	Q8II72	0.3333333333333334	0.5197628458498024	0.8753239360959038
1086	Q8I2X4	Q8IEQ1	0.8333333333333335	0.7450592885375494	0.9904932169988778
1087	Q8I3M5	Q8IC01	0.5000000000000001	0.9120553359683794	0.9200677407094203
1088	Q7KQJ9	Q8I3A1	0.9047619047619048	0.9851778656126482	0.9872600736266359
1089	C6KTA4	Q8IC01	0.8571428571428572	0.8181818181818183	0.9624287733671526
1090	Q8IFM0	Q8IJ76	-0.6904761904761906	-0.48616600790513836	-0.18717222075940954
1091	Q8IE84	Q8IKW5	0.6190476190476191	0.8300395256916996	0.8602711137270629
1092	O97313	Q8I492	0.5714285714285715	0.5365612648221344	0.8714816643699055
1093	C0H5C2	Q8I3T8	0.9523809523809524	0.9792490118577075	0.9971785601311687
1094	K7NTP5	Q8IIM8	-0.023809523809523815	0.47430830039525695	0.6432597670033469
1095	A0A144A1R5	Q8ILK3	-0.8571428571428572	-0.20355731225296442	0.6184748562708167
1096	Q8II24	Q8IJN9	0.7857142857142858	0.8833992094861661	0.9953144311870157
1097	Q8IC05	Q8IDB0	0.6904761904761906	0.7707509881422924	0.968541270371356
1098	Q8IBV7	Q8ILL2	-0.8571428571428572	-0.1650197628458498	0.625178358286343
1099	A0A5K1K967	Q8IKW5	0.7619047619047621	0.7885375494071146	0.9837074263860728
1100	C0H4C7	Q8IE84	0.5714285714285715	0.7361660079051384	0.9483559475003249
1101	A0A5K1K9F3	Q8IDG2	0.9761904761904763	0.933794466403162	0.9842606013555641
1102	Q7KQL5	Q8IDS0	0.6428571428571429	0.2648221343873518	0.9515921780388228
1103	C0H5H0	O77323	-0.09523809523809526	0.3527667984189723	0.5024398449957104
1104	Q8I492	Q8I6U6	-0.5476190476190477	0.11067193675889328	-0.07118096431234204
1105	Q6LFH8	Q8IJN7	0.8095238095238096	0.5820158102766798	0.9167313412125286
1106	Q8IIV8	Q8IKB2	-0.28571428571428575	-0.018774703557312256	0.7199637114435524
1107	Q8I1V1	Q8IKH8	0.04761904761904763	0.2005928853754941	0.7067812376615701
1108	Q8I0V4	Q8III5	-0.5952380952380953	0.31719367588932806	0.9065562028546708
1109	Q8II72	Q8IM45	0.7142857142857144	0.5948616600790514	0.5290317475134414
1110	Q8IAR3	Q8IKC9	0.9761904761904763	0.9239130434782609	0.9682827526847773
1111	C6KTA3	Q8I5B6	-0.04761904761904763	0.4061264822134388	0.9565480252334887
1112	Q8I3T8	Q8IJX8	0.4523809523809524	0.7618577075098815	0.9738610475378526
1113	Q8IDS0	Q8IKW5	0.3571428571428572	0.6689723320158103	0.8980579166711395
1114	P27362	Q76NN6	0.07142857142857144	0.567193675889328	0.8651618279931876
1115	O97285	Q8IK89	0.9761904761904763	0.8962450592885376	0.9870475221840147
1116	C6KT18	Q8I546	0.5714285714285715	0.49209486166007904	0.9559234557752958
1117	Q8IIA2	Q8ILK3	0.8571428571428572	0.7124505928853756	0.9606291102516145
1118	Q8I3T8	Q8IM10	0.880952380952381	0.9426877470355731	0.9902871967886028
1119	Q8IBB9	Q8II72	0.6666666666666669	-0.07114624505928854	-0.21694097672064427
1120	Q8IIM8	Q8ILC1	-0.04761904761904763	0.22924901185770752	0.8038128291668127
1121	Q6ZLZ9	Q8ILQ7	-0.11904761904761905	0.13636363636363635	0.7156682097900497
1122	Q8IEB8	Q8IIF0	-0.5714285714285715	-0.005928853754940711	0.01692313693162542
1123	C0H5C2	O00806	0.7857142857142858	0.8863636363636364	0.9924010764381652
1124	Q8IKW5	Q8ILL3	0.9047619047619048	0.8982213438735178	0.9932398449191814
1125	O97282	Q8I5B6	0.38095238095238104	0.5721343873517787	0.8781132194759683
1126	O77381	Q8IL02	0.9047619047619048	0.9021739130434783	0.9973854999874654
1127	Q8I2F2	Q8I490	0.5952380952380953	0.6284584980237155	0.45909961783343556
1128	Q8IJC6	Q8ILL3	0.9523809523809524	0.991106719367589	0.9919738835560228
1129	Q8I3T8	Q8IIM8	-0.2142857142857143	0.5069169960474309	0.9375970090453746
1130	A0A5K1K8V8	Q8IET7	1.0	0.9367588932806324	0.9927627467308107
1131	C6KT19	Q8IB24	-0.8095238095238096	0.2984189723320158	0.769263828063087
1132	Q8I3A4	Q8I3Y6	0.8333333333333335	0.9308300395256918	0.9818302679525881
1133	K7NTP5	Q8IET7	0.4285714285714286	0.5405138339920948	0.7711309010625056
1134	Q76NN6	Q8I5Y9	-0.5476190476190477	0.34288537549407117	0.912428330125459
1135	Q8IDG3	Q8IK90	0.9523809523809524	0.9733201581027668	0.9970635951234441
1136	C0H5H0	Q8IEQ1	0.30952380952380953	0.7094861660079053	0.9771086801274824
1137	Q8IB24	Q8ILC1	1.0	0.8725296442687748	0.9770049374985523
1138	C0H5I7	Q8IBR6	0.5476190476190477	0.592885375494071	0.8805469396533232
1139	Q8I2G1	Q8IJ56	0.5714285714285715	0.18186311402739813	-0.10573160323592615
1140	Q8IBI3	Q8IJM0	0.9761904761904763	0.9347826086956521	0.9821364346897618
1141	O97282	Q8II61	0.7142857142857144	0.8181818181818183	0.9703331048201493
1142	Q7KQL5	Q8IKW5	-0.3571428571428572	0.2519762845849803	0.7736783002200855
1143	A0A144A1R5	Q76NN7	-0.7857142857142858	-0.21343873517786563	0.4372635412760753
1144	Q8IIV1	Q8ILL3	-0.6190476190476191	-0.2183794466403162	0.4946979959570133
1145	C6KST3	Q8IKC9	0.9761904761904763	0.9061264822134387	0.9671158584792972
1146	A0A5K1K9F3	Q8I261	0.9761904761904763	0.9594861660079053	0.9971390012537312
1147	Q8I323	Q8IDG2	1.0	0.958498023715415	0.995519839897258
1148	B9ZSJ2	Q8I544	0.8095238095238096	0.13537549407114624	-0.13066606388771645
1149	Q8I280	Q8IDS0	0.9285714285714287	0.6996047430830039	0.9684356190934227
1150	Q76NM4	Q8I6U6	0.04761904761904763	0.05434782608695652	-0.07352583812880888
1151	C0H4V6	Q8ILB6	0.6666666666666669	0.44762845849802374	0.7667314606986966
1152	C6KST5	Q8IDG3	0.5000000000000001	0.66600790513834	0.7745445837685866
1153	A0A5K1K963	Q8III6	0.9047619047619048	0.83300395256917	0.9127858538236275
1154	Q8IAX6	Q8ILK3	0.9523809523809524	0.7727272727272727	0.9550251661817302
1155	B9ZSJ2	Q8IAX8	0.6428571428571429	0.007905138339920948	-0.13211975264310855
1156	Q8I5J2	Q8IBN4	-0.9761904761904763	0.23320158102766803	0.20337275319830306
1157	B9ZSJ2	Q8I4T3	-0.07142857142857144	0.6847826086956521	0.8570856745843667
1158	Q8IE66	Q8IEK3	-0.7857142857142858	0.25691699604743085	0.0071838237236128005
1159	Q8I6T2	Q8IJC6	0.4047619047619048	0.5069169960474309	0.9434619926631486
1160	Q8IL58	Q8IM10	0.9285714285714287	0.8112648221343874	0.9251772711340882
1161	Q8IIF0	Q8IIX5	-0.14285714285714288	0.3092885375494071	0.13204752953330756
1162	O77381	Q8ID28	0.04761904761904763	0.291501976284585	0.8289326553999397
1163	Q8I0X1	Q8IFP3	0.8095238095238096	0.7391304347826088	0.8586921167497226
1164	Q8IIU8	Q8IK15	-0.38095238095238104	-0.30138339920948615	-0.28076678625003015
1165	Q8II24	Q8ILA4	0.9523809523809524	0.900197628458498	0.9422136354221105
1166	C6KT23	Q8I431	0.9761904761904763	0.9772727272727272	0.9973616271259855
1167	K7NTP5	Q8I323	-0.4523809523809524	0.05928853754940712	0.4785404463991232
1168	Q8IDJ8	Q8IIU8	0.9761904761904763	0.9713438735177865	0.998321070665674
1169	Q8IEK3	Q8IEU2	0.8095238095238096	0.6432806324110673	0.9352323473272571
1170	A0A5K1K7U1	Q8I323	0.9761904761904763	0.9604743083003953	0.9919014804127612
1171	Q8IEU2	Q8IKC8	0.0	-0.03853754940711463	0.41966677491623855
1172	Q8IE10	Q8IIA2	0.9047619047619048	0.8962450592885376	0.9744092169318932
1173	Q8I3T8	Q8IET7	0.9285714285714287	0.8063241106719368	0.9608041005721049
1174	Q8IJ28	Q8IJM9	0.5000000000000001	0.22826086956521738	0.7581279195505608
1175	Q76NN6	Q8IHW4	-0.2380952380952381	0.824110671936759	0.972741686137694
1176	Q8I3R0	Q8IJC6	0.9047619047619048	0.9752964426877472	0.9985373224652228
1177	Q8I5M9	Q8IEK3	0.9523809523809524	0.8260869565217392	0.9878465891700784
1178	Q8ID43	Q8IKT2	0.6428571428571429	0.641304347826087	0.9735298723168038
1179	Q8IBY4	Q8IDK7	0.6666666666666669	0.7875494071146245	0.9592871742922571
1180	Q8IJ34	Q8ILL2	0.880952380952381	0.9436758893280633	0.9536139928833371
1181	Q8IC05	Q8IJM0	0.3571428571428572	0.6808300395256918	0.6700591843311167
1182	O96252	Q8IBN4	-0.7857142857142858	0.24308300395256918	0.2113845656081873
1183	A0A143ZX41	Q8I487	0.19047619047619052	-0.07509881422924902	-0.1494954425816928
1184	Q8IIB4	Q8IKH8	0.9523809523809524	0.9436758893280633	0.9939011785688776
1185	Q8IK90	Q8IKC9	0.9523809523809524	0.9258893280632412	0.9690910695535535
1186	Q8IIV1	Q8ILL2	-0.5952380952380953	-0.15513833992094864	0.5462855813979357
1187	Q8IIV2	Q8IKM5	-0.9523809523809524	-0.1007905138339921	0.5488542741914886
1188	Q8I2I2	Q8IJS2	0.261904761904762	0.5197628458498024	0.8612359031610489
1189	Q8I566	Q8ILL3	-0.28571428571428575	0.03458498023715415	0.7363110543278497
1190	Q8IKH8	Q8IKM5	0.9761904761904763	0.9762845849802372	0.9963353314621414
1191	Q8IBM9	Q8IFP3	-0.5000000000000001	-0.0029644268774703555	0.7361532815802674
1192	C6KT25	C6KTA3	-0.04761904761904763	0.1373517786561265	0.7423096692330722
1193	Q8I280	Q8IKW5	0.19047619047619052	0.6126482213438735	0.8430354491451733
1194	Q8I431	Q8IIB4	0.9047619047619048	0.9051383399209486	0.9925503349643171
1195	Q8I3X7	Q8IKS0	-0.8095238095238096	0.2124505928853755	-0.06460427397453185
1196	Q8I3Y6	Q8IE84	0.523809523809524	0.825098814229249	0.9696921782289594
1197	Q8I431	Q8IEK3	-0.3333333333333334	0.24308300395256918	0.8043517974957046
1198	O97313	Q8IJC6	0.9761904761904763	0.9940711462450593	0.9967966278075094
1199	Q8I261	Q8IKC9	0.9761904761904763	0.9565217391304348	0.9885264973806793
1200	Q8IC43	Q8II72	0.11904761904761905	0.5790513833992095	0.875635216602161
1201	C0H5C2	Q8I0P6	0.8333333333333335	0.8932806324110673	0.9907122165258871
1202	C0H4U4	Q8I3J0	0.523809523809524	0.708498023715415	0.7319448361708134
1203	Q8IBI3	Q8IJA0	0.9523809523809524	0.8557312252964427	0.9838910930677814
1204	C0H4Y6	C0H5H0	0.5000000000000001	0.7598814229249011	0.9468594899048912
1205	Q8IAX5	Q8IBV7	-0.880952380952381	-0.20256916996047433	0.6500432053135015
1206	Q8IAX8	Q8IK89	-0.7142857142857144	-0.0899209486166008	0.8743120892860802
1207	Q8I323	Q8III6	0.6904761904761906	0.8438735177865613	0.6147529674944995
1208	O97247	Q8IKT2	0.5714285714285715	0.8122529644268776	0.8611763976393331
1209	Q8I463	Q8IDB0	1.0	0.933794466403162	0.9837803935095601
1210	Q8II24	Q8III6	0.9761904761904763	0.9199604743083004	0.9571659047677461
1211	O00806	Q8IM10	0.9761904761904763	0.9318181818181819	0.9914019124966981
1212	Q8IAX8	Q8IJX3	0.9285714285714287	0.8952569169960475	0.9798419201465752
1213	Q8II43	Q8IKW5	0.9285714285714287	0.8735177865612648	0.9844681671003029
1214	C6KT23	Q9TY99	0.8095238095238096	0.824110671936759	0.638472618151491
1215	C0H571	C6KSV8	0.261904761904762	0.20256916996047433	0.5341670224362512
1216	Q8ILI2	Q8ILL3	0.8333333333333335	0.8488142292490118	0.9482049155142687
1217	Q76NN6	Q8ILI6	-0.2380952380952381	0.4140316205533597	0.9535644683277713
1218	A0A144A1R5	Q8IDB0	-0.9523809523809524	-0.22529644268774704	0.5571844126831119
1219	Q8IFM0	Q8IIF0	0.4285714285714286	0.4466403162055336	0.0773678189008038
1220	Q76NN6	Q8IIR7	-0.19047619047619052	0.3784584980237154	0.9107330319524328
1221	O77381	Q8ILL3	0.9285714285714287	0.9387351778656127	0.9962898793062166
1222	Q8IDR9	Q8ILL2	0.9523809523809524	0.9407114624505929	0.99068383605702
1223	Q8I3R0	Q8IM10	0.880952380952381	0.9812252964426879	0.9853244079545589
1224	Q8IIA2	Q8IKM5	0.9047619047619048	0.825098814229249	0.9733292309255068
1225	Q8II71	Q8IM03	0.4285714285714286	0.43280632411067194	0.8895659534998174
1226	C0H4A6	Q8I487	0.14285714285714288	0.26383399209486164	0.00888604638549556
1227	O97285	Q8IKP1	-0.6666666666666669	0.021739130434782608	0.9525903167815108
1228	Q8IAR6	Q8IKH3	0.9285714285714287	0.8646245059288538	0.9944012251063297
1229	C6KT25	Q8IIR8	0.9047619047619048	0.9041501976284586	0.9848800842910518
1230	Q6ZMA8	Q8I280	0.4047619047619048	0.698616600790514	0.9370970564454834
1231	C0H5H0	Q8IEP9	0.4523809523809524	0.6926877470355731	0.9408858935567923
1232	K7NTP5	Q8ILE3	-0.2142857142857143	0.33102766798418976	0.6161904186131419
1233	Q6ZLZ9	Q8IJN9	0.5476190476190477	0.6956521739130435	0.5828495252545071
1234	Q8IJC6	Q8ILI2	0.6904761904761906	0.8409090909090908	0.9395742945323464
1235	Q8IE10	Q8IKP1	0.0	0.3972332015810277	0.9031994220739353
1236	O97282	Q8IE66	-0.4761904761904762	-0.158102766798419	-0.12017510746133363
1237	C0H5C2	Q8I492	0.1666666666666667	0.39031620553359686	0.8304633863573528
1238	Q8IC05	Q8IE66	-0.38095238095238104	-0.14723320158102768	-0.13628216041624044
1239	C6KTA4	Q8ILK3	0.7619047619047621	0.8053359683794467	0.9427303563177745
1240	C0H4A6	Q8IIV2	-0.880952380952381	-0.15415019762845852	0.5963700283141529
1241	Q8I320	Q8IIX0	0.8333333333333335	0.8142292490118577	0.9380001592583413
1242	Q8I5B6	Q8II43	0.2380952380952381	0.3843873517786562	0.8239498501941318
1243	A0A5K1K967	Q8IL48	0.8571428571428572	0.824110671936759	0.9792201932584027
1244	Q8I5P5	Q8IFP3	-0.7142857142857144	0.11758893280632411	0.5070791440236408
1245	Q8IC05	Q8IJ34	0.7619047619047621	0.8972332015810277	0.9850623798096632
1246	A0A5K1K7U1	Q8IK90	0.9523809523809524	0.9575098814229249	0.9877278379317698
1247	Q8IK15	Q8IKM5	-0.261904761904762	-0.1314229249011858	-0.24500012959771952
1248	O97320	Q8IBY4	-0.9047619047619048	0.19466403162055337	0.7149452152777742
1249	C6KT76	Q6ZLZ9	0.3571428571428572	0.2885375494071146	0.9170982648395599
1250	P68874	Q8I6U6	0.7857142857142858	0.8544601199819875	0.9193153454721337
1251	Q76NN6	Q8IAW0	-0.07142857142857144	0.5711462450592886	0.9794067653585977
1252	Q8IAX8	Q8IIA2	0.7857142857142858	0.8557312252964427	0.9890858388548616
1253	C0H5H0	O96221	0.38095238095238104	0.5177865612648221	0.9567540853832973
1254	Q8IJ34	Q8IKK7	0.7619047619047621	0.882411067193676	0.9802148907260457
1255	Q8IAX6	Q8IKM5	0.9761904761904763	0.9752964426877472	0.9978973187077865
1256	Q8I0P6	Q8IJC6	0.9047619047619048	0.8171936758893281	0.9889221708296443
1257	O77323	Q8IJN9	0.7142857142857144	0.8053359683794467	0.9874525085160473
1258	A0A144A3N9	Q8ILI6	-0.07142857142857144	0.15711462450592886	0.38668847891581637
1259	C0H5I7	Q8IK90	0.2142857142857143	0.5306324110671937	0.7494740839767619
1260	Q8IJN8	Q8IM38	1.0	0.9486166007905139	0.9937832071548034
1261	C6KT34	Q8IBI3	0.9761904761904763	0.9654150197628459	0.997848048276706
1262	Q6ZMA7	Q8IB24	0.8095238095238096	0.7994071146245059	0.9084452713009876
1263	C6KSV2	Q76NN6	0.5476190476190477	0.8231225296442688	0.80982710240987
1264	Q8IAX8	Q8ILK3	0.4523809523809524	0.7282608695652173	0.9543894431577251
1265	Q8IDB0	Q9TY99	0.6666666666666669	0.882411067193676	0.6566572567581703
1266	C6KST3	Q8IJM0	1.0	0.9298418972332017	0.9827299037043602
1267	A0A5K1K9F3	Q8II24	0.5476190476190477	0.7707509881422924	0.6069860414837103
1268	C0H4H6	Q7KQL5	0.9761904761904763	0.6976284584980238	0.9661189504244907
1269	Q8III6	Q8IJN9	0.880952380952381	0.9515810276679842	0.9647120413851469
1270	Q8I2W3	Q8ILI6	-0.3333333333333334	0.3270750988142293	0.9610529615153526
